Clock, Solids Loading, BoxSize, AAR, Iteration, Smallest Particle Radius, AAR, Largest Particle Radius, Max. Polymer Radius, Max. Tangle Radius, agglomerationsAccepted, agglomerationsRejected, particlesDidNotApproach, last Dim, last AAF, Radius of Gyration, Average approach prob, Average escape prob
8640.910560, 0.023200, 7.145879e-07, 1.004851e-08, 59, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 38, 38, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
8787.953998, 0.023200, 7.145879e-07, 1.004851e-08, 60, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 39, 39, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
8934.997436, 0.023200, 7.145879e-07, 1.004851e-08, 61, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 40, 40, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
9082.040873, 0.023200, 7.145879e-07, 1.004851e-08, 62, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 41, 41, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
9229.084311, 0.023200, 7.145879e-07, 1.004851e-08, 63, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 42, 42, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
9376.127749, 0.023200, 7.145879e-07, 1.004851e-08, 64, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 43, 43, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
9523.171187, 0.023200, 7.145879e-07, 1.004851e-08, 65, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 44, 44, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
9670.214624, 0.023200, 7.145879e-07, 1.004851e-08, 66, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 45, 45, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
9817.258062, 0.023200, 7.145879e-07, 1.004851e-08, 67, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 46, 46, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
9964.301500, 0.023200, 7.145879e-07, 1.004851e-08, 68, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 47, 47, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
10111.344938, 0.023200, 7.145879e-07, 1.004851e-08, 69, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 48, 48, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
10258.388375, 0.023200, 7.145879e-07, 1.004851e-08, 70, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 49, 49, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
10405.431813, 0.023200, 7.145879e-07, 1.004851e-08, 71, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 50, 50, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
10552.475251, 0.023200, 7.145879e-07, 1.004851e-08, 72, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 51, 51, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
10699.518689, 0.023200, 7.145879e-07, 1.004851e-08, 73, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 52, 52, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
10846.562126, 0.023200, 7.145879e-07, 1.004851e-08, 74, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 53, 53, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
10993.605564, 0.023200, 7.145879e-07, 1.004851e-08, 75, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 54, 54, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
11140.649002, 0.023200, 7.145879e-07, 1.004851e-08, 76, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 55, 55, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
11287.692440, 0.023200, 7.145879e-07, 1.004851e-08, 77, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 56, 56, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
11434.735877, 0.023200, 7.145879e-07, 1.004851e-08, 78, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 57, 57, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
11581.779315, 0.023200, 7.145879e-07, 1.004851e-08, 79, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 58, 58, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
11728.822753, 0.023200, 7.145879e-07, 1.004851e-08, 80, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 59, 59, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
11875.866191, 0.023200, 7.145879e-07, 1.004851e-08, 81, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 60, 60, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
12022.909628, 0.023200, 7.145879e-07, 1.004851e-08, 82, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 61, 61, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
12169.953066, 0.023200, 7.145879e-07, 1.004851e-08, 83, 1.000000e-08, 1.004851e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 21, 62, 62, 1.360142e-02, 1.240770e-27, 0.000000e+00,  0.00,  0.00
